date,season,type,round,team,opponent,home_away,conf_game,div_game,points_for,points_against,ot,pre_rate,post_rate,rating_change,expected_win,result
2002-12-08,2002,R,,nfl_0031,nfl_0013,A,1,0,21,20,0,1496.6597642926436,1505.805075714405,9.145311421761313,0.41204614794139793,1.0
2002-12-08,2002,R,,nfl_0029,nfl_0012,H,1,1,27,17,0,1511.6331771246055,1531.4474716893824,19.814294564776958,0.5357539486613832,1.0
2002-12-08,2002,R,,nfl_0012,nfl_0029,A,1,1,17,27,0,1558.7463122921356,1538.9320177273587,-19.814294564776958,0.46424605133861685,0.0
2002-12-08,2002,R,,nfl_0003,nfl_0018,H,0,0,25,37,0,1480.96373019744,1459.9641361437448,-20.999594053695322,0.5014042025293476,0.0
2002-12-08,2002,R,,nfl_0018,nfl_0003,A,0,0,37,25,0,1551.9879877762103,1572.9875818299056,20.999594053695322,0.4985957974706524,1.0
2002-12-08,2002,R,,nfl_0025,nfl_0022,H,1,0,20,27,0,1436.987803301447,1429.184498388778,-7.8033049126691925,0.2836262009896106,0.0
2002-12-08,2002,R,,nfl_0022,nfl_0025,A,1,0,27,20,0,1669.9451415017104,1677.7484464143795,7.803304912669194,0.7163737990103893,1.0
2002-12-08,2002,R,,nfl_0001,nfl_0010,H,1,0,23,20,1,1362.9415645886825,1368.5583494372222,5.616784848539663,0.6236399504761296,1.0
2002-12-08,2002,R,,nfl_0010,nfl_0001,A,1,0,20,23,1,1341.2094000386755,1335.5926151901358,-5.616784848539663,0.37636004952387037,0.0
2002-12-08,2002,R,,nfl_0024,nfl_0021,H,1,1,7,27,0,1497.0073638365407,1471.7824205044958,-25.22494333204492,0.40304454716098503,0.0
2002-12-08,2002,R,,nfl_0021,nfl_0024,A,1,1,27,7,0,1643.2429133056698,1668.4678566377147,25.22494333204492,0.596955452839015,1.0
2002-12-08,2002,R,,nfl_0020,nfl_0009,H,1,0,19,13,0,1523.0940469910615,1536.0752486711758,12.98120168011424,0.5586411498493777,1.0
2002-12-08,2002,R,,nfl_0009,nfl_0020,A,1,0,13,19,0,1548.1576136171907,1535.1764119370764,-12.98120168011424,0.44135885015062226,0.0
2002-12-08,2002,R,,nfl_0011,nfl_0016,H,1,1,26,22,0,1611.7122828041172,1615.8072661396805,4.094983335563258,0.8244149245522941,1.0
2002-12-08,2002,R,,nfl_0016,nfl_0011,A,1,1,22,26,0,1415.0489841043532,1410.95400076879,-4.094983335563258,0.17558507544770585,0.0
2002-12-09,2002,R,,nfl_0015,nfl_0006,H,0,0,27,9,0,1539.0849923605135,1552.0025703264098,12.917577965896164,0.7549944799279722,1.0
2002-12-09,2002,R,,nfl_0006,nfl_0015,A,0,0,9,27,0,1415.5778295467253,1402.660251580829,-12.917577965896164,0.2450055200720278,0.0
2002-12-15,2002,R,,nfl_0023,nfl_0005,H,0,0,30,14,0,1543.0606869062692,1553.8131740433635,10.752487137094178,0.7726606996776816,1.0
2002-12-15,2002,R,,nfl_0005,nfl_0023,A,0,0,14,30,0,1402.534965316275,1391.7824781791808,-10.752487137094178,0.22733930032231842,0.0
2002-12-15,2002,R,,nfl_0004,nfl_0024,H,1,0,20,13,0,1448.186505668897,1461.764724547731,13.578218878833958,0.5692118660850561,1.0
2002-12-15,2002,R,,nfl_0024,nfl_0004,A,1,0,13,20,0,1471.7824205044958,1458.2042016256619,-13.578218878833958,0.43078813391494386,0.0
2002-12-15,2002,R,,nfl_0007,nfl_0013,H,1,0,15,29,0,1299.5650519060946,1284.4166679939985,-15.148383912096133,0.3524000295973071,0.0
2002-12-15,2002,R,,nfl_0013,nfl_0007,A,1,0,29,15,0,1477.2734055130109,1492.421789425107,15.148383912096133,0.6475999704026929,1.0
2002-12-15,2002,R,,nfl_0031,nfl_0012,H,1,0,23,28,0,1505.805075714405,1491.2618166814982,-14.543259032906633,0.5557105521908011,0.0
2002-12-15,2002,R,,nfl_0012,nfl_0031,A,1,0,28,23,0,1538.9320177273587,1553.4752767602654,14.543259032906633,0.4442894478091989,1.0
2002-12-15,2002,R,,nfl_0032,nfl_0003,H,1,0,19,23,0,1360.616476493105,1350.3124554804033,-10.304021012701599,0.46072463366514915,0.0
2002-12-15,2002,R,,nfl_0003,nfl_0032,A,1,0,23,19,0,1459.9641361437448,1470.2681571564465,10.304021012701599,0.5392753663348508,1.0
2002-12-15,2002,R,,nfl_0015,nfl_0021,H,1,0,23,17,0,1552.0025703264098,1567.4512881254223,15.448717799012506,0.42788108622448146,1.0
2002-12-15,2002,R,,nfl_0021,nfl_0015,A,1,0,17,23,0,1668.4678566377147,1653.0191388387022,-15.448717799012506,0.5721189137755185,0.0
2002-12-15,2002,R,,nfl_0022,nfl_0030,H,1,1,34,21,0,1677.7484464143795,1683.3533906999155,5.6049442855360265,0.8687261701758544,1.0
2002-12-15,2002,R,,nfl_0030,nfl_0022,A,1,1,21,34,0,1421.466546790747,1415.861602505211,-5.6049442855360265,0.1312738298241456,0.0
2002-12-15,2002,R,,nfl_0002,nfl_0025,H,1,0,24,30,1,1578.5625334914027,1564.138403879563,-14.424129611839875,0.7814872396082407,0.0
2002-12-15,2002,R,,nfl_0025,nfl_0002,A,1,0,30,24,1,1429.184498388778,1443.6086280006177,14.424129611839875,0.21851276039175926,1.0
2002-12-15,2002,R,,nfl_0010,nfl_0028,H,1,0,20,23,0,1335.5926151901358,1332.5770021400574,-3.0156130500783314,0.17931200046787124,0.0
2002-12-15,2002,R,,nfl_0028,nfl_0010,A,1,0,23,20,0,1671.8201061094896,1674.835719159568,3.015613050078331,0.8206879995321288,1.0
2002-12-15,2002,R,,nfl_0018,nfl_0016,H,1,0,31,32,0,1572.9875818299056,1562.1469404831048,-10.840641346800707,0.7936724004516016,0.0
2002-12-15,2002,R,,nfl_0016,nfl_0018,A,1,0,32,31,0,1410.95400076879,1421.7946421155907,10.840641346800707,0.2063275995483984,1.0
2002-12-15,2002,R,,nfl_0006,nfl_0020,H,0,0,20,13,0,1402.660251580829,1419.6103427661683,16.950091185339218,0.4041815331422337,1.0
2002-12-15,2002,R,,nfl_0020,nfl_0006,A,0,0,13,20,0,1536.0752486711758,1519.1251574858366,-16.950091185339218,0.5958184668577663,0.0
2002-12-15,2002,R,,nfl_0009,nfl_0014,H,1,1,31,24,0,1535.1764119370764,1550.781814683163,15.605402746086602,0.5435122009721103,1.0
2002-12-15,2002,R,,nfl_0014,nfl_0009,A,1,1,24,31,0,1576.8643625340435,1561.2589597879569,-15.605402746086602,0.4564877990278897,0.0
2002-12-15,2002,R,,nfl_0026,nfl_0011,H,1,0,14,20,0,1571.5003326853837,1556.112563150052,-15.387769535331655,0.5397693409816242,0.0
2002-12-15,2002,R,,nfl_0011,nfl_0026,A,1,0,20,14,0,1615.8072661396805,1631.1950356750122,15.387769535331655,0.4602306590183758,1.0
2002-12-15,2002,R,,nfl_0019,nfl_0008,H,1,1,37,7,0,1500.6387805266936,1526.323730532103,25.684950005409366,0.7028841063635362,1.0
2002-12-15,2002,R,,nfl_0008,nfl_0019,A,1,1,7,37,0,1423.0556449328103,1397.370694927401,-25.684950005409366,0.29711589363646385,0.0
2002-12-15,2002,R,,nfl_0027,nfl_0001,H,1,1,30,28,0,1508.4337735269137,1512.5941600007882,4.1603864738744365,0.7720024750626552,1.0
2002-12-15,2002,R,,nfl_0001,nfl_0027,A,1,1,28,30,0,1368.5583494372222,1364.3979629633477,-4.1603864738744365,0.22799752493734482,0.0
2002-12-16,2002,R,,nfl_0029,nfl_0017,H,1,0,24,7,0,1531.4474716893824,1557.9963723009057,26.54890061152342,0.49706360487954054,1.0
2002-12-16,2002,R,,nfl_0017,nfl_0029,A,1,0,7,24,0,1605.4879114636315,1578.9390108521081,-26.54890061152342,0.5029363951204595,0.0
2002-12-21,2002,R,,nfl_0016,nfl_0015,H,0,0,20,17,0,1421.7946421155907,1432.9360476414424,11.141405525851827,0.39555956709679685,1.0
2002-12-21,2002,R,,nfl_0015,nfl_0016,A,0,0,17,20,0,1567.4512881254223,1556.3098825995705,-11.141405525851827,0.6044404329032032,0.0
2002-12-21,2002,R,,nfl_0001,nfl_0026,H,1,1,14,17,0,1364.3979629633477,1357.7065332611896,-6.691429702158054,0.3342260507882213,0.0
2002-12-21,2002,R,,nfl_0026,nfl_0001,A,1,1,17,14,0,1556.112563150052,1562.80399285221,6.691429702158054,0.6657739492117787,1.0
2002-12-21,2002,R,,nfl_0008,nfl_0022,H,1,1,3,27,0,1397.370694927401,1383.2323334764824,-14.138361450918719,0.22586943907311402,0.0
2002-12-21,2002,R,,nfl_0022,nfl_0008,A,1,1,27,3,0,1683.3533906999155,1697.4917521508341,14.138361450918715,0.774130560926886,1.0
2002-12-22,2002,R,,nfl_0012,nfl_0019,H,0,0,27,44,0,1553.4752767602654,1519.755472883277,-33.719803876988315,0.6389390257678628,0.0
2002-12-22,2002,R,,nfl_0019,nfl_0012,A,0,0,44,27,0,1526.323730532103,1560.0435344090913,33.719803876988315,0.36106097423213723,1.0
2002-12-22,2002,R,,nfl_0014,nfl_0024,H,1,1,24,22,0,1561.2589597879569,1566.1896670516865,4.930707263729666,0.732569048240486,1.0
2002-12-22,2002,R,,nfl_0024,nfl_0014,A,1,1,22,24,0,1458.2042016256619,1453.2734943619323,-4.930707263729666,0.26743095175951404,0.0
2002-12-22,2002,R,,nfl_0011,nfl_0004,H,0,0,10,0,0,1631.1950356750122,1637.9047126446742,6.7096769696621275,0.8005578517051684,1.0
2002-12-22,2002,R,,nfl_0004,nfl_0011,A,0,0,0,10,0,1461.764724547731,1455.055047578069,-6.7096769696621275,0.19944214829483164,0.0
2002-12-22,2002,R,,nfl_0005,nfl_0006,H,1,0,24,14,0,1391.7824781791808,1408.4311981545468,16.64871997536594,0.5632285047015576,1.0
2002-12-22,2002,R,,nfl_0006,nfl_0005,A,1,0,14,24,0,1419.6103427661683,1402.9616227908023,-16.64871997536594,0.4367714952984424,0.0
2002-12-22,2002,R,,nfl_0007,nfl_0018,H,0,0,20,13,0,1284.4166679939985,1303.8195050911736,19.402837097175002,0.23428375649333416,1.0
2002-12-22,2002,R,,nfl_0018,nfl_0007,A,0,0,13,20,0,1562.1469404831048,1542.7441033859297,-19.402837097175002,0.7657162435066658,0.0
2002-12-22,2002,R,,nfl_0030,nfl_0032,H,0,0,26,10,0,1415.861602505211,1431.1933749039742,15.331772398763277,0.6882169520557986,1.0
2002-12-22,2002,R,,nfl_0032,nfl_0030,A,0,0,10,26,0,1350.3124554804033,1334.98068308164,-15.331772398763277,0.3117830479442014,0.0
2002-12-22,2002,R,,nfl_0002,nfl_0010,H,1,0,36,15,0,1564.138403879563,1572.1044133576072,7.966009478044175,0.8516296070176697,1.0
2002-12-22,2002,R,,nfl_0010,nfl_0002,A,1,0,15,36,0,1332.5770021400574,1324.6109926620131,-7.966009478044175,0.14837039298233035,0.0
2002-12-22,2002,R,,nfl_0013,nfl_0029,H,1,1,10,28,0,1492.421789425107,1461.4674898043656,-30.9542996207413,0.5178739929740845,0.0
2002-12-22,2002,R,,nfl_0029,nfl_0013,A,1,1,28,10,0,1557.9963723009057,1588.950671921647,30.9542996207413,0.48212600702591546,1.0
2002-12-22,2002,R,,nfl_0025,nfl_0027,H,1,1,30,10,0,1443.6086280006177,1475.3894209315558,31.78079293093818,0.5043380593207168,1.0
2002-12-22,2002,R,,nfl_0027,nfl_0025,A,1,1,10,30,0,1512.5941600007882,1480.81336706985,-31.78079293093818,0.49566194067928315,0.0
2002-12-22,2002,R,,nfl_0003,nfl_0031,H,1,1,13,14,0,1470.2681571564465,1460.8621331108889,-9.406024045557519,0.5728811822262252,0.0
2002-12-22,2002,R,,nfl_0031,nfl_0003,A,1,1,14,13,0,1491.2618166814982,1500.6678407270558,9.406024045557519,0.4271188177737748,1.0
2002-12-22,2002,R,,nfl_0021,nfl_0009,H,1,1,28,16,0,1653.0191388387022,1664.9415693885733,11.922430549871107,0.7316461722096842,1.0
2002-12-22,2002,R,,nfl_0009,nfl_0021,A,1,1,16,28,0,1550.781814683163,1538.859384133292,-11.922430549871107,0.2683538277903158,0.0
2002-12-22,2002,R,,nfl_0017,nfl_0020,H,1,1,17,30,0,1578.9390108521081,1546.408782249989,-32.53022860211923,0.6735406162314003,0.0
2002-12-22,2002,R,,nfl_0020,nfl_0017,A,1,1,30,17,0,1519.1251574858366,1551.6553860879558,32.53022860211923,0.32645938376859973,1.0
2002-12-23,2002,R,,nfl_0028,nfl_0023,H,0,0,7,17,0,1674.835719159568,1648.6317050798093,-26.204014079758668,0.7523391756709338,0.0
2002-12-23,2002,R,,nfl_0023,nfl_0028,A,0,0,17,7,0,1553.8131740433635,1580.0171881231222,26.204014079758668,0.24766082432906622,1.0
2002-12-28,2002,R,,nfl_0019,nfl_0022,H,1,1,10,7,1,1560.0435344090913,1568.655724984336,8.612190575244655,0.39860308278830064,1.0
2002-12-28,2002,R,,nfl_0022,nfl_0019,A,1,1,7,10,1,1697.4917521508341,1688.8795615755894,-8.612190575244655,0.6013969172116993,0.0
2002-12-28,2002,R,,nfl_0021,nfl_0014,H,1,1,24,0,0,1664.9415693885733,1684.030207109602,19.088637721028885,0.7276886034206094,1.0
2002-12-28,2002,R,,nfl_0014,nfl_0021,A,1,1,0,24,0,1566.1896670516865,1547.1010293306576,-19.088637721028885,0.27231139657939063,0.0
2002-12-29,2002,R,,nfl_0031,nfl_0002,H,0,0,24,16,0,1500.6678407270558,1516.187789912679,15.519949185623096,0.5008108364528867,1.0
2002-12-29,2002,R,,nfl_0002,nfl_0031,A,0,0,16,24,0,1572.1044133576072,1556.584464171984,-15.519949185623096,0.4991891635471133,0.0
2002-12-29,2002,R,,nfl_0004,nfl_0007,H,1,0,27,9,0,1455.055047578069,1465.9259427895802,10.87089521151116,0.7833076764537052,1.0
2002-12-29,2002,R,,nfl_0007,nfl_0004,A,1,0,9,27,0,1303.8195050911736,1292.9486098796624,-10.87089521151116,0.21669232354629475,0.0
2002-12-29,2002,R,,nfl_0018,nfl_0005,H,1,1,6,10,0,1542.7441033859297,1524.969373197041,-17.774730188888686,0.7663173803570786,0.0
2002-12-29,2002,R,,nfl_0005,nfl_0018,A,1,1,10,6,0,1408.4311981545468,1426.2059283434355,17.774730188888686,0.23368261964292136,1.0
2002-12-29,2002,R,,nfl_0030,nfl_0008,H,1,1,20,14,0,1431.1933749039742,1441.5268418012438,10.33346689726944,0.6583640811627705,1.0
2002-12-29,2002,R,,nfl_0008,nfl_0030,A,1,1,14,20,0,1383.2323334764824,1372.8988665792128,-10.33346689726944,0.34163591883722955,0.0
2002-12-29,2002,R,,nfl_0010,nfl_0016,H,1,1,36,38,0,1324.6109926620131,1316.6755430997623,-7.9354495622507715,0.43938888502295614,0.0
2002-12-29,2002,R,,nfl_0016,nfl_0010,A,1,1,38,36,0,1432.9360476414424,1440.8714972036933,7.9354495622507715,0.5606111149770439,1.0
2002-12-29,2002,R,,nfl_0017,nfl_0015,H,1,1,27,24,1,1546.408782249989,1553.0315922303862,6.6228099803971885,0.5800384476108462,1.0
2002-12-29,2002,R,,nfl_0015,nfl_0017,A,1,1,24,27,1,1556.3098825995705,1549.6870726191733,-6.6228099803971885,0.4199615523891538,0.0
2002-12-29,2002,R,,nfl_0023,nfl_0003,H,1,1,34,31,0,1580.0171881231222,1585.328353108824,5.311164985701797,0.7438046462216253,1.0
2002-12-29,2002,R,,nfl_0003,nfl_0023,A,1,1,31,34,0,1460.8621331108889,1455.550968125187,-5.311164985701797,0.25619535377837466,0.0
2002-12-29,2002,R,,nfl_0032,nfl_0029,H,1,1,3,13,0,1334.98068308164,1325.882688914273,-9.097994167366963,0.259704793274647,0.0
2002-12-29,2002,R,,nfl_0029,nfl_0032,A,1,1,13,3,0,1588.950671921647,1598.048666089014,9.097994167366963,0.740295206725353,1.0
2002-12-29,2002,R,,nfl_0012,nfl_0013,H,1,1,20,13,0,1519.755472883277,1530.229426201702,10.47395331842488,0.6791782457541332,1.0
2002-12-29,2002,R,,nfl_0013,nfl_0012,A,1,1,13,20,0,1461.4674898043656,1450.9935364859407,-10.47395331842488,0.3208217542458668,0.0
2002-12-29,2002,R,,nfl_0024,nfl_0025,H,0,0,28,31,1,1453.2734943619323,1445.320811648365,-7.952682713567273,0.5712996858997088,0.0
2002-12-29,2002,R,,nfl_0025,nfl_0024,A,0,0,31,28,1,1475.3894209315558,1483.3421036451232,7.952682713567273,0.4287003141002912,1.0
2002-12-29,2002,R,,nfl_0009,nfl_0001,H,0,0,37,7,0,1538.859384133292,1552.2873107898174,13.427926656525313,0.8057654389637223,1.0
2002-12-29,2002,R,,nfl_0001,nfl_0009,A,0,0,7,37,0,1357.7065332611896,1344.2786066046642,-13.427926656525313,0.19423456103627768,0.0
2002-12-29,2002,R,,nfl_0020,nfl_0011,H,0,0,42,17,0,1551.6553860879558,1585.4472974431867,33.791911355230816,0.47950506059212,1.0
2002-12-29,2002,R,,nfl_0011,nfl_0020,A,0,0,17,42,0,1637.9047126446742,1604.1128012894433,-33.791911355230816,0.5204949394078799,0.0
2002-12-29,2002,R,,nfl_0006,nfl_0028,H,1,0,0,15,0,1402.9616227908023,1391.501258005075,-11.460364785727391,0.27584095779739337,0.0
2002-12-29,2002,R,,nfl_0028,nfl_0006,A,1,0,15,0,0,1648.6317050798093,1660.0920698655366,11.460364785727391,0.7241590422026066,1.0
2002-12-30,2002,R,,nfl_0027,nfl_0026,H,1,1,31,20,0,1480.81336706985,1502.7641446156385,21.9507775457885,0.4770038747328942,1.0
2002-12-30,2002,R,,nfl_0026,nfl_0027,A,1,1,20,31,0,1562.80399285221,1540.8532153064216,-21.9507775457885,0.5229961252671058,0.0
2003-01-04,2002,P,WC,nfl_0020,nfl_0012,H,1,0,41,0,0,1585.4472974431867,1620.2082116274785,34.7609141842918,0.6753152560081283,1.0
2003-01-04,2002,P,WC,nfl_0012,nfl_0020,A,1,0,0,41,0,1530.229426201702,1495.4685120174101,-34.7609141842918,0.32468474399187175,0.0
2003-01-04,2002,P,WC,nfl_0011,nfl_0002,H,1,0,7,27,0,1604.1128012894433,1561.4561555745602,-42.6566457148832,0.6655353182966623,0.0
2003-01-04,2002,P,WC,nfl_0002,nfl_0011,A,1,0,27,7,0,1556.584464171984,1599.2411098868672,42.6566457148832,0.33446468170333765,1.0
2003-01-05,2002,P,WC,nfl_0023,nfl_0031,H,1,1,36,33,0,1585.328353108824,1592.6032398978198,7.274886788995586,0.692635679896461,1.0
2003-01-05,2002,P,WC,nfl_0031,nfl_0023,A,1,1,33,36,0,1516.187789912679,1508.9129031236832,-7.274886788995586,0.307364320103539,0.0
2003-01-05,2002,P,WC,nfl_0026,nfl_0019,H,1,0,39,38,0,1540.8532153064216,1548.0037442876735,7.15052898125182,0.5547501950999585,1.0
2003-01-05,2002,P,WC,nfl_0019,nfl_0026,A,1,0,38,39,0,1568.655724984336,1561.5051960030842,-7.15052898125182,0.4452498049000415,0.0
2003-01-11,2002,P,DV,nfl_0029,nfl_0023,H,1,0,34,31,1,1598.048666089014,1604.2297927291465,6.1811266401324625,0.6419796587898399,1.0
2003-01-11,2002,P,DV,nfl_0023,nfl_0029,A,1,0,31,34,1,1592.6032398978198,1586.4221132576872,-6.1811266401324625,0.35802034121016013,0.0
2003-01-11,2002,P,DV,nfl_0022,nfl_0002,H,1,0,20,6,0,1688.8795615755894,1702.4746588010582,13.595097225468942,0.7443345471467528,1.0
2003-01-11,2002,P,DV,nfl_0002,nfl_0022,A,1,0,6,20,0,1599.2411098868672,1585.6460126613983,-13.595097225468942,0.25566545285324715,0.0
2003-01-12,2002,P,DV,nfl_0028,nfl_0026,H,1,0,31,6,0,1660.0920698655366,1678.1671783270253,18.075108461488853,0.7681425689706074,1.0
2003-01-12,2002,P,DV,nfl_0026,nfl_0028,A,1,0,6,31,0,1548.0037442876735,1529.9286358261847,-18.075108461488853,0.2318574310293926,0.0
2003-01-12,2002,P,DV,nfl_0021,nfl_0020,H,1,0,30,10,0,1684.030207109602,1703.7073601956647,19.677153086062617,0.7150440130296131,1.0
2003-01-12,2002,P,DV,nfl_0020,nfl_0021,A,1,0,10,30,0,1620.2082116274785,1600.5310585414159,-19.677153086062617,0.28495598697038693,0.0
2003-01-19,2002,P,CC,nfl_0022,nfl_0028,H,1,0,10,27,0,1702.4746588010582,1656.4137347841738,-46.06092401688442,0.6431194164315223,0.0
2003-01-19,2002,P,CC,nfl_0028,nfl_0022,A,1,0,27,10,0,1678.1671783270253,1724.2281023439098,46.06092401688442,0.35688058356847774,1.0
2003-01-19,2002,P,CC,nfl_0021,nfl_0029,H,1,0,41,24,0,1703.7073601956647,1722.5339101321015,18.82654993643668,0.7216308179938298,1.0
2003-01-19,2002,P,CC,nfl_0029,nfl_0021,A,1,0,24,41,0,1604.2297927291465,1585.4032427927098,-18.82654993643668,0.2783691820061702,0.0
2003-09-04,2003,R,,nfl_0030,nfl_0020,H,0,0,16,13,0,1482.458052540373,1493.8255957973104,11.367543256937228,0.5349117885250348,1.0
2003-09-04,2003,R,,nfl_0020,nfl_0030,A,0,0,13,16,0,1530.1593175624248,1518.7917743054875,-11.367543256937228,0.46508821147496515,0.0
2003-09-07,2003,R,,nfl_0014,nfl_0024,H,1,1,27,14,0,1514.1303087991973,1535.84938010713,21.719071307932648,0.6434187255480848,1.0
2003-09-07,2003,R,,nfl_0024,nfl_0014,A,1,1,14,27,0,1483.5962434945095,1461.877172186577,-21.719071307932648,0.35658127445191523,0.0
2003-09-07,2003,R,,nfl_0004,nfl_0017,H,1,1,31,0,0,1489.777782836874,1538.2984066749761,48.52062383810213,0.5656289534882888,1.0
2003-09-07,2003,R,,nfl_0017,nfl_0004,A,1,1,0,31,0,1515.9094776691159,1467.3888538310136,-48.52062383810213,0.4343710465117112,0.0
2003-09-07,2003,R,,nfl_0005,nfl_0013,H,0,0,24,23,0,1477.8617785030306,1485.3049237568937,7.443145253863186,0.5918597019996813,1.0
2003-09-07,2003,R,,nfl_0013,nfl_0005,A,0,0,23,24,0,1485.2980609457823,1477.8549156919191,-7.443145253863186,0.4081402980003187,0.0
2003-09-07,2003,R,,nfl_0011,nfl_0016,H,1,1,25,30,0,1518.4368466723681,1495.768493741935,-22.668352930433127,0.6508341092592764,0.0
2003-09-07,2003,R,,nfl_0016,nfl_0011,A,1,1,30,25,0,1482.261449161108,1504.9298020915412,22.668352930433127,0.3491658907407236,1.0
2003-09-07,2003,R,,nfl_0023,nfl_0003,H,1,1,34,15,0,1525.9266339773062,1552.8649362833505,26.938302306044303,0.654860098801835,1.0
2003-09-07,2003,R,,nfl_0003,nfl_0023,A,1,1,15,34,0,1486.665290437556,1459.7269881315117,-26.938302306044303,0.34513990119816496,0.0
2003-09-07,2003,R,,nfl_0019,nfl_0027,H,1,0,23,13,0,1518.4515588009253,1536.1608240874286,17.70926528650326,0.6261903104326385,1.0
2003-09-07,2003,R,,nfl_0027,nfl_0019,A,1,0,13,23,0,1500.8292433846916,1483.1199780981883,-17.70926528650326,0.3738096895673615,0.0
2003-09-07,2003,R,,nfl_0007,nfl_0009,H,1,0,10,30,0,1437.8845829638988,1402.7858283457977,-35.0987546181011,0.4916515875996476,0.0
2003-09-07,2003,R,,nfl_0009,nfl_0007,A,1,0,30,10,0,1515.6861932369452,1550.7849478550463,35.098754618101104,0.5083484124003523,1.0
2003-09-07,2003,R,,nfl_0031,nfl_0012,H,1,0,6,9,0,1502.673870937105,1486.9958516023446,-15.678019334760345,0.6077067876580188,0.0
2003-09-07,2003,R,,nfl_0012,nfl_0031,A,1,0,9,6,0,1498.640553605223,1514.3185729399834,15.678019334760345,0.3922932123419812,1.0
2003-09-07,2003,R,,nfl_0010,nfl_0001,H,1,0,42,24,0,1445.0026629299286,1473.6735421343749,28.67087920444627,0.5906846772772404,1.0
2003-09-07,2003,R,,nfl_0001,nfl_0010,A,1,0,24,42,0,1453.2835819813993,1424.612702776953,-28.67087920444627,0.4093153227227596,0.0
2003-09-07,2003,R,,nfl_0015,nfl_0032,H,1,0,20,21,0,1514.906121785752,1502.649711582218,-12.256410203533997,0.6901801808010593,0.0
2003-09-07,2003,R,,nfl_0032,nfl_0015,A,1,0,21,20,0,1447.764806674282,1460.021216877816,12.256410203533997,0.30981981919894075,1.0
2003-09-07,2003,R,,nfl_0025,nfl_0018,H,1,0,27,10,0,1495.0026310935368,1522.8780841715577,27.875453078020858,0.5848165090701513,1.0
2003-09-07,2003,R,,nfl_0018,nfl_0025,A,1,0,10,27,0,1507.4908119591123,1479.6153588810914,-27.875453078020858,0.41518349092984874,0.0
2003-09-07,2003,R,,nfl_0008,nfl_0002,H,1,0,13,27,0,1461.8696599737639,1432.877760435897,-28.991899537866825,0.5117638314970593,0.0
2003-09-07,2003,R,,nfl_0002,nfl_0008,A,1,0,27,13,0,1525.6938037984196,1554.6857033362865,28.991899537866825,0.4882361685029407,1.0
2003-09-07,2003,R,,nfl_0026,nfl_0006,H,1,0,49,7,0,1508.9785907478554,1551.9447876750971,42.96619692724165,0.657803456820722,1.0
2003-09-07,2003,R,,nfl_0006,nfl_0026,A,1,0,7,49,0,1467.4503774015225,1424.4841804742807,-42.96619692724165,0.34219654317927795,0.0
2003-09-07,2003,R,,nfl_0029,nfl_0021,H,1,0,25,20,0,1525.620972837813,1539.9946243536917,14.37365151587859,0.5442958272029765,1.0
2003-09-07,2003,R,,nfl_0021,nfl_0029,A,1,0,20,25,0,1566.7601730396304,1552.3865215237518,-14.37365151587859,0.45570417279702347,0.0
2003-09-08,2003,R,,nfl_0022,nfl_0028,H,1,0,0,17,0,1546.924120435252,1508.637686175819,-38.286434259433065,0.5737955659887704,0.0
2003-09-08,2003,R,,nfl_0028,nfl_0022,A,1,0,17,0,0,1567.268430703173,1605.554864962606,38.286434259433065,0.42620443401122965,1.0
2003-09-14,2003,R,,nfl_0012,nfl_0029,H,1,1,33,7,0,1514.3185729399834,1556.417534781407,42.0989618414237,0.5662732685729918,1.0
2003-09-14,2003,R,,nfl_0029,nfl_0012,A,1,1,7,33,0,1539.9946243536917,1497.895662512268,-42.0989618414237,0.43372673142700824,0.0
